consultant_id,practice_area,level,month,available_hours,billable_hours,non_billable_hours,bench_hours,utilisation_pct,utilisation_target_pct
MP-0088,Technology & Digital,Manager,2024-02-01,168,118.0,39.0,11.0,70.5,75.0
MP-0088,Technology & Digital,Manager,2024-03-01,168,132.0,18.0,18.0,78.7,75.0
MP-0088,Technology & Digital,Manager,2024-04-01,168,129.0,37.0,2.0,76.7,75.0
MP-0088,Technology & Digital,Manager,2024-05-01,168,122.0,25.0,21.0,72.5,75.0
MP-0088,Technology & Digital,Manager,2024-06-01,168,119.0,31.0,18.0,70.8,75.0
MP-0088,Technology & Digital,Manager,2024-07-01,168,147.0,17.0,4.0,87.3,75.0
MP-0088,Technology & Digital,Manager,2024-08-01,168,126.0,25.0,17.0,74.8,75.0
MP-0088,Technology & Digital,Manager,2024-09-01,168,137.0,36.0,0.0,81.7,75.0
MP-0088,Technology & Digital,Manager,2024-10-01,168,121.0,25.0,22.0,72.1,75.0
MP-0088,Technology & Digital,Manager,2024-11-01,168,121.0,19.0,28.0,72.1,75.0
MP-0088,Technology & Digital,Manager,2024-12-01,168,118.0,39.0,11.0,70.4,75.0
MP-0089,Technology & Digital,Manager,2023-01-01,168,135.0,30.0,3.0,80.1,75.0
MP-0089,Technology & Digital,Manager,2023-02-01,168,144.0,18.0,6.0,85.5,75.0
MP-0089,Technology & Digital,Manager,2023-03-01,168,115.0,34.0,19.0,68.2,75.0
MP-0089,Technology & Digital,Manager,2023-04-01,168,132.0,35.0,1.0,78.6,75.0
MP-0089,Technology & Digital,Manager,2023-05-01,168,118.0,19.0,31.0,70.4,75.0
MP-0089,Technology & Digital,Manager,2023-06-01,168,136.0,29.0,3.0,81.2,75.0
MP-0089,Technology & Digital,Manager,2023-07-01,168,132.0,24.0,12.0,78.6,75.0
MP-0089,Technology & Digital,Manager,2023-08-01,168,108.0,28.0,32.0,64.0,75.0
MP-0089,Technology & Digital,Manager,2023-09-01,168,142.0,33.0,0.0,84.6,75.0
MP-0089,Technology & Digital,Manager,2023-10-01,168,130.0,23.0,15.0,77.3,75.0
MP-0089,Technology & Digital,Manager,2023-11-01,168,127.0,40.0,1.0,75.7,75.0
MP-0089,Technology & Digital,Manager,2023-12-01,168,118.0,30.0,20.0,70.4,75.0
MP-0089,Technology & Digital,Manager,2024-01-01,168,143.0,40.0,0.0,84.9,75.0
MP-0089,Technology & Digital,Manager,2024-02-01,168,140.0,40.0,0.0,83.2,75.0
MP-0089,Technology & Digital,Manager,2024-03-01,168,132.0,39.0,0.0,78.6,75.0
MP-0089,Technology & Digital,Manager,2024-04-01,168,127.0,37.0,4.0,75.9,75.0
MP-0089,Technology & Digital,Manager,2024-05-01,168,127.0,31.0,10.0,75.4,75.0
MP-0089,Technology & Digital,Manager,2024-06-01,168,125.0,38.0,5.0,74.4,75.0
MP-0089,Technology & Digital,Manager,2024-07-01,168,116.0,31.0,21.0,69.2,75.0
MP-0089,Technology & Digital,Manager,2024-08-01,168,129.0,41.0,0.0,76.5,75.0
MP-0089,Technology & Digital,Manager,2024-09-01,168,147.0,29.0,0.0,87.7,75.0
MP-0089,Technology & Digital,Manager,2024-10-01,168,118.0,18.0,32.0,70.1,75.0
MP-0089,Technology & Digital,Manager,2024-11-01,168,147.0,27.0,0.0,87.6,75.0
MP-0089,Technology & Digital,Manager,2024-12-01,168,124.0,17.0,27.0,73.6,75.0
MP-0090,Technology & Digital,Manager,2023-01-01,168,138.0,39.0,0.0,82.3,75.0
MP-0090,Technology & Digital,Manager,2023-02-01,168,131.0,39.0,0.0,78.0,75.0
MP-0090,Technology & Digital,Manager,2023-03-01,168,134.0,34.0,0.0,79.5,75.0
MP-0090,Technology & Digital,Manager,2023-04-01,168,127.0,35.0,6.0,75.4,75.0
MP-0090,Technology & Digital,Manager,2023-05-01,168,142.0,34.0,0.0,84.3,75.0
MP-0090,Technology & Digital,Manager,2023-06-01,168,149.0,31.0,0.0,88.7,75.0
MP-0090,Technology & Digital,Manager,2023-07-01,168,145.0,27.0,0.0,86.5,75.0
MP-0090,Technology & Digital,Manager,2023-08-01,168,132.0,40.0,0.0,78.7,75.0
MP-0090,Technology & Digital,Manager,2023-09-01,168,117.0,39.0,12.0,69.8,75.0
MP-0090,Technology & Digital,Manager,2023-10-01,168,136.0,36.0,0.0,81.2,75.0
MP-0090,Technology & Digital,Manager,2023-11-01,168,122.0,30.0,16.0,72.7,75.0
MP-0090,Technology & Digital,Manager,2023-12-01,168,102.0,32.0,34.0,60.4,75.0
MP-0090,Technology & Digital,Manager,2024-01-01,168,131.0,40.0,0.0,78.0,75.0
MP-0090,Technology & Digital,Manager,2024-02-01,168,137.0,33.0,0.0,81.4,75.0
MP-0090,Technology & Digital,Manager,2024-03-01,168,112.0,24.0,32.0,66.4,75.0
MP-0090,Technology & Digital,Manager,2024-04-01,168,158.0,39.0,0.0,94.1,75.0
MP-0090,Technology & Digital,Manager,2024-05-01,168,119.0,36.0,13.0,70.9,75.0
MP-0090,Technology & Digital,Manager,2024-06-01,168,124.0,34.0,10.0,74.1,75.0
MP-0090,Technology & Digital,Manager,2024-07-01,168,105.0,34.0,29.0,62.2,75.0
MP-0090,Technology & Digital,Manager,2024-08-01,168,119.0,17.0,32.0,70.6,75.0
MP-0090,Technology & Digital,Manager,2024-09-01,168,121.0,25.0,22.0,71.9,75.0
MP-0090,Technology & Digital,Manager,2024-10-01,168,140.0,41.0,0.0,83.2,75.0
MP-0090,Technology & Digital,Manager,2024-11-01,168,138.0,33.0,0.0,82.1,75.0
MP-0090,Technology & Digital,Manager,2024-12-01,168,122.0,37.0,9.0,72.7,75.0
MP-0091,Technology & Digital,Senior Consultant,2023-01-01,168,138.0,30.0,0.0,82.3,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-02-01,168,136.0,23.0,9.0,80.7,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-03-01,168,125.0,30.0,13.0,74.6,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-04-01,168,125.0,23.0,20.0,74.3,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-05-01,168,151.0,23.0,0.0,90.2,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-06-01,168,123.0,34.0,11.0,73.0,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-07-01,168,152.0,30.0,0.0,90.4,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-08-01,168,124.0,33.0,11.0,73.8,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-09-01,168,141.0,18.0,9.0,84.0,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-10-01,168,113.0,35.0,20.0,67.0,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-11-01,168,143.0,23.0,2.0,84.9,80.0
MP-0091,Technology & Digital,Senior Consultant,2023-12-01,168,118.0,28.0,22.0,70.3,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-01-01,168,124.0,41.0,3.0,73.9,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-02-01,168,159.0,41.0,0.0,94.7,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-03-01,168,144.0,32.0,0.0,85.4,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-04-01,168,126.0,34.0,8.0,74.9,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-05-01,168,103.0,33.0,32.0,61.4,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-06-01,168,127.0,39.0,2.0,75.8,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-07-01,168,136.0,24.0,8.0,81.1,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-08-01,168,107.0,29.0,32.0,63.8,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-09-01,168,137.0,41.0,0.0,81.3,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-10-01,168,144.0,34.0,0.0,85.5,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-11-01,168,133.0,39.0,0.0,79.1,80.0
MP-0091,Technology & Digital,Senior Consultant,2024-12-01,168,110.0,25.0,33.0,65.7,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-01-01,168,115.0,29.0,24.0,68.2,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-02-01,168,134.0,30.0,4.0,79.7,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-03-01,168,138.0,30.0,0.0,82.3,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-04-01,168,143.0,26.0,0.0,84.9,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-05-01,168,138.0,40.0,0.0,82.1,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-06-01,168,111.0,25.0,32.0,65.8,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-07-01,168,139.0,32.0,0.0,83.0,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-08-01,168,118.0,26.0,24.0,70.3,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-09-01,168,136.0,18.0,14.0,80.8,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-10-01,168,139.0,37.0,0.0,82.5,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-11-01,168,127.0,31.0,10.0,75.7,80.0
MP-0092,Technology & Digital,Senior Consultant,2023-12-01,168,116.0,38.0,14.0,69.1,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-01-01,168,144.0,19.0,5.0,85.4,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-02-01,168,166.0,25.0,0.0,98.9,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-03-01,168,163.0,42.0,0.0,97.1,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-04-01,168,137.0,38.0,0.0,81.6,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-05-01,168,153.0,39.0,0.0,90.9,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-06-01,168,134.0,40.0,0.0,79.5,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-07-01,168,124.0,29.0,15.0,73.5,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-08-01,168,115.0,19.0,34.0,68.4,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-09-01,168,128.0,37.0,3.0,76.0,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-10-01,168,143.0,39.0,0.0,85.4,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-11-01,168,152.0,18.0,0.0,90.4,80.0
MP-0092,Technology & Digital,Senior Consultant,2024-12-01,168,128.0,28.0,12.0,76.3,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-01-01,168,134.0,26.0,8.0,79.5,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-02-01,168,124.0,27.0,17.0,74.0,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-03-01,168,148.0,20.0,0.0,87.9,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-04-01,168,133.0,33.0,2.0,79.1,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-05-01,168,133.0,26.0,9.0,79.2,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-06-01,168,123.0,34.0,11.0,73.1,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-07-01,168,134.0,30.0,4.0,79.5,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-08-01,168,121.0,23.0,24.0,72.2,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-09-01,168,144.0,30.0,0.0,85.8,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-10-01,168,134.0,37.0,0.0,79.7,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-11-01,168,119.0,23.0,26.0,70.7,80.0
MP-0093,Technology & Digital,Senior Consultant,2023-12-01,168,133.0,39.0,0.0,79.1,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-01-01,168,151.0,28.0,0.0,89.6,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-02-01,168,144.0,34.0,0.0,85.5,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-03-01,168,146.0,36.0,0.0,87.0,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-04-01,168,154.0,33.0,0.0,91.9,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-05-01,168,136.0,24.0,8.0,81.0,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-06-01,168,156.0,17.0,0.0,92.6,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-07-01,168,128.0,34.0,6.0,76.4,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-08-01,168,132.0,29.0,7.0,78.5,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-09-01,168,146.0,31.0,0.0,86.7,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-10-01,168,156.0,26.0,0.0,92.7,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-11-01,168,144.0,23.0,1.0,86.0,80.0
MP-0093,Technology & Digital,Senior Consultant,2024-12-01,168,115.0,28.0,25.0,68.3,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-01-01,168,131.0,29.0,8.0,78.1,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-02-01,168,130.0,30.0,8.0,77.5,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-03-01,168,129.0,26.0,13.0,77.0,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-04-01,168,137.0,19.0,12.0,81.4,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-05-01,168,155.0,22.0,0.0,92.4,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-06-01,168,134.0,40.0,0.0,79.5,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-07-01,168,142.0,24.0,2.0,84.8,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-08-01,168,140.0,28.0,0.0,83.1,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-09-01,168,138.0,30.0,0.0,82.2,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-10-01,168,132.0,24.0,12.0,78.8,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-11-01,168,123.0,21.0,24.0,73.1,80.0
MP-0094,Technology & Digital,Senior Consultant,2023-12-01,168,115.0,32.0,21.0,68.6,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-01-01,168,122.0,25.0,21.0,72.3,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-02-01,168,133.0,29.0,6.0,79.3,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-03-01,168,111.0,38.0,19.0,65.9,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-04-01,168,151.0,25.0,0.0,89.7,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-05-01,168,123.0,27.0,18.0,73.1,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-06-01,168,132.0,36.0,0.0,78.7,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-07-01,168,126.0,23.0,19.0,74.8,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-08-01,168,144.0,19.0,5.0,85.9,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-09-01,168,112.0,18.0,38.0,66.5,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-10-01,168,143.0,35.0,0.0,85.1,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-11-01,168,132.0,34.0,2.0,78.8,80.0
MP-0094,Technology & Digital,Senior Consultant,2024-12-01,168,121.0,27.0,20.0,72.0,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-01-01,168,159.0,36.0,0.0,94.7,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-02-01,168,145.0,32.0,0.0,86.2,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-03-01,168,134.0,36.0,0.0,80.0,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-04-01,168,155.0,31.0,0.0,92.2,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-05-01,168,133.0,22.0,13.0,79.2,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-06-01,168,124.0,34.0,10.0,73.7,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-07-01,168,119.0,25.0,24.0,70.9,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-08-01,168,115.0,18.0,35.0,68.4,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-09-01,168,164.0,20.0,0.0,97.7,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-10-01,168,126.0,26.0,16.0,74.7,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-11-01,168,135.0,26.0,7.0,80.5,80.0
MP-0095,Technology & Digital,Senior Consultant,2023-12-01,168,114.0,40.0,14.0,68.0,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-01-01,168,107.0,36.0,25.0,64.0,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-02-01,168,132.0,40.0,0.0,78.7,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-03-01,168,140.0,34.0,0.0,83.4,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-04-01,168,138.0,25.0,5.0,82.2,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-05-01,168,124.0,33.0,11.0,73.5,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-06-01,168,125.0,27.0,16.0,74.5,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-07-01,168,122.0,30.0,16.0,72.8,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-08-01,168,134.0,24.0,10.0,79.8,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-09-01,168,121.0,18.0,29.0,71.8,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-10-01,168,126.0,28.0,14.0,74.9,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-11-01,168,147.0,34.0,0.0,87.3,80.0
MP-0095,Technology & Digital,Senior Consultant,2024-12-01,168,141.0,39.0,0.0,83.7,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-01-01,168,153.0,21.0,0.0,91.0,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-02-01,168,125.0,25.0,18.0,74.4,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-03-01,168,133.0,42.0,0.0,79.1,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-04-01,168,132.0,29.0,7.0,78.4,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-05-01,168,124.0,18.0,26.0,73.9,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-06-01,168,123.0,24.0,21.0,73.5,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-07-01,168,127.0,24.0,17.0,75.5,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-08-01,168,107.0,40.0,21.0,63.8,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-09-01,168,153.0,36.0,0.0,91.3,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-10-01,168,131.0,21.0,16.0,78.2,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-11-01,168,115.0,39.0,14.0,68.6,80.0
MP-0096,Technology & Digital,Senior Consultant,2023-12-01,168,127.0,34.0,7.0,75.8,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-01-01,168,143.0,30.0,0.0,85.0,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-02-01,168,122.0,30.0,16.0,72.9,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-03-01,168,139.0,25.0,4.0,82.6,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-04-01,168,135.0,22.0,11.0,80.4,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-05-01,168,139.0,34.0,0.0,82.5,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-06-01,168,149.0,40.0,0.0,88.7,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-07-01,168,144.0,29.0,0.0,85.5,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-08-01,168,137.0,20.0,11.0,81.3,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-09-01,168,143.0,38.0,0.0,84.9,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-10-01,168,151.0,41.0,0.0,89.6,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-11-01,168,138.0,29.0,1.0,82.0,80.0
MP-0096,Technology & Digital,Senior Consultant,2024-12-01,168,131.0,41.0,0.0,77.9,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-01-01,168,141.0,20.0,7.0,84.2,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-02-01,168,132.0,41.0,0.0,78.6,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-03-01,168,158.0,33.0,0.0,94.2,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-04-01,168,121.0,30.0,17.0,71.7,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-05-01,168,152.0,20.0,0.0,90.5,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-06-01,168,127.0,27.0,14.0,75.4,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-07-01,168,125.0,28.0,15.0,74.4,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-08-01,168,101.0,42.0,25.0,60.3,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-09-01,168,144.0,25.0,0.0,85.7,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-10-01,168,137.0,22.0,9.0,81.6,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-11-01,168,145.0,22.0,1.0,86.6,80.0
MP-0097,Technology & Digital,Senior Consultant,2023-12-01,168,118.0,20.0,30.0,70.3,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-01-01,168,130.0,35.0,3.0,77.3,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-02-01,168,159.0,36.0,0.0,94.7,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-03-01,168,140.0,29.0,0.0,83.5,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-04-01,168,137.0,28.0,3.0,81.7,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-05-01,168,132.0,42.0,0.0,78.3,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-06-01,168,106.0,34.0,28.0,63.1,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-07-01,168,161.0,24.0,0.0,95.7,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-08-01,168,117.0,36.0,15.0,69.4,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-09-01,168,145.0,23.0,0.0,86.3,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-10-01,168,142.0,22.0,4.0,84.8,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-11-01,168,119.0,23.0,26.0,70.8,80.0
MP-0097,Technology & Digital,Senior Consultant,2024-12-01,168,139.0,35.0,0.0,82.5,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-01-01,168,134.0,28.0,6.0,79.7,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-02-01,168,108.0,28.0,32.0,64.1,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-03-01,168,127.0,22.0,19.0,75.8,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-04-01,168,148.0,37.0,0.0,87.8,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-05-01,168,133.0,19.0,16.0,79.0,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-06-01,168,158.0,41.0,0.0,94.1,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-07-01,168,140.0,34.0,0.0,83.6,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-08-01,168,152.0,27.0,0.0,90.5,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-09-01,168,147.0,21.0,0.0,87.5,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-10-01,168,143.0,41.0,0.0,85.1,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-11-01,168,135.0,20.0,13.0,80.3,80.0
MP-0098,Technology & Digital,Senior Consultant,2023-12-01,168,128.0,31.0,9.0,76.0,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-01-01,168,136.0,29.0,3.0,81.2,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-02-01,168,126.0,24.0,18.0,75.1,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-03-01,168,140.0,19.0,9.0,83.4,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-04-01,168,122.0,39.0,7.0,72.8,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-05-01,168,113.0,39.0,16.0,67.4,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-06-01,168,139.0,38.0,0.0,82.8,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-07-01,168,124.0,19.0,25.0,74.1,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-08-01,168,124.0,40.0,4.0,73.5,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-09-01,168,132.0,21.0,15.0,78.5,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-10-01,168,150.0,31.0,0.0,89.0,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-11-01,168,146.0,40.0,0.0,86.7,80.0
MP-0098,Technology & Digital,Senior Consultant,2024-12-01,168,120.0,38.0,10.0,71.4,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-01-01,168,126.0,37.0,5.0,75.3,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-02-01,168,140.0,17.0,11.0,83.6,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-03-01,168,143.0,21.0,4.0,84.9,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-04-01,168,135.0,40.0,0.0,80.3,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-05-01,168,134.0,29.0,5.0,79.8,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-06-01,168,109.0,29.0,30.0,65.1,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-07-01,168,154.0,27.0,0.0,91.5,80.0
MP-0099,Technology & Digital,Senior Consultant,2023-08-01,168,137.0,33.0,0.0,81.5,80.0
